_id,plr_type,plr_median,plr_confidence_low,plr_confidence_high,length_years_rounded,power_dc,pv_climate_zone,technology1,technology2,type_mounting,tracking
1387,nsrdb,-0.31,-1.11,0.37,6,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
1388,nsrdb,-1.36,-1.96,-0.58,6,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
1389,nsrdb,-1.07,-1.86,-0.35,6,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
1390,clearsky,-0.76,-1.58,0.1,5,0.5-2 MW,T3,multi-Si,Al-BSF,Canopy,FALSE
1391,nsrdb,-0.97,0.1,2.48,3,< 0.5 MW,T3,Unknown,Unknown,Roof,FALSE
1392,sensor,0.66,0.24,1.01,7,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
1393,sensor,-0.02,-0.22,0.2,7,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
1394,sensor,-0.17,-0.38,0.11,7,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
1395,nsrdb,-1.07,-2.22,0.13,3,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
1396,nsrdb,-2.07,-3.47,-1.02,3,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
1397,sensor,0.43,0,1.09,4,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
1398,sensor,-2.36,-3.8,-0.43,4,0.5-2 MW,T4,mono-Si,PERC,Roof,FALSE
1399,sensor,-1.59,-2.33,-0.87,4,< 0.5 MW,T4,Unknown,Unknown,Roof,FALSE
1400,sensor,-2.32,-2.66,-1.98,4,< 0.5 MW,T4,Unknown,Unknown,Roof,FALSE
1401,sensor,-2.56,-2.87,-2.13,4,< 0.5 MW,T4,Unknown,Unknown,Roof,FALSE
1402,sensor,-2.45,-2.81,-2.01,4,< 0.5 MW,T4,Unknown,Unknown,Roof,FALSE
1403,sensor,-2.45,-2.87,-2.19,4,< 0.5 MW,T4,Unknown,Unknown,Roof,FALSE
1404,sensor,-2.03,-2.68,-1.32,4,< 0.5 MW,T4,Unknown,Unknown,Roof,FALSE
1405,sensor,-2.42,-2.79,-2.01,4,< 0.5 MW,T4,Unknown,Unknown,Roof,FALSE
1406,sensor,-2.34,-2.84,-2.01,4,< 0.5 MW,T4,Unknown,Unknown,Roof,FALSE
1407,nsrdb,-0.44,-0.8,-0.18,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
1408,nsrdb,-0.84,-1.14,-0.51,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
1409,nsrdb,-0.74,-1.19,-0.44,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
1410,nsrdb,-0.49,-0.82,-0.09,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
1411,nsrdb,-0.24,-0.8,0.24,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
1412,nsrdb,-0.38,-0.77,0.01,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
1413,nsrdb,-0.48,-1.32,0.67,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1414,nsrdb,-0.24,-1.71,0.74,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1415,nsrdb,-0.6,-1.37,0.54,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1416,nsrdb,-0.38,-1.1,0.69,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1417,nsrdb,0.33,-0.97,1.3,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1418,nsrdb,-0.65,-2.65,1.26,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1419,nsrdb,-0.47,-1.37,0.54,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1420,nsrdb,-0.68,-1.51,0.28,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1421,nsrdb,-0.08,-1.05,1.13,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1422,nsrdb,-0.04,-1.11,1.01,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1423,nsrdb,-0.36,-1.37,0.75,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1424,nsrdb,-0.02,-0.97,1.24,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1425,nsrdb,0.62,-0.59,1.69,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1426,nsrdb,-0.49,-1.43,0.6,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1427,nsrdb,-0.94,-1.91,0.48,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1428,nsrdb,-0.45,-1.19,0.53,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1429,nsrdb,-0.4,-1.33,0.58,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1430,nsrdb,0,-1.11,0.95,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1431,nsrdb,-0.35,-1.48,0.48,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
1432,sensor,-0.91,-1.41,-0.46,4,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
1433,sensor,-1.37,-1.92,-0.96,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
1434,sensor,-1.48,-2.04,-1.08,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
1435,sensor,-1.25,-1.69,-0.77,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
1436,sensor,-1.08,-1.55,-0.65,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
1437,sensor,-1.17,-1.58,-0.74,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
1438,sensor,-1.44,-1.82,-0.9,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
1439,sensor,-1.54,-1.99,-1.05,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
1440,sensor,-1.54,-1.96,-1.01,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
1441,sensor,-1.34,-1.82,-0.98,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
1442,sensor,-1.33,-1.73,-0.94,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1443,sensor,-0.99,-1.45,-0.57,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1444,sensor,-1.26,-1.53,-0.88,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1445,sensor,-1.26,-1.57,-0.97,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1446,sensor,-1.56,-2.01,-1.3,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1447,sensor,-1.76,-2.1,-1.41,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1448,sensor,-1.45,-2.09,-0.82,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1449,sensor,-1.04,-1.43,-0.65,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1450,sensor,-1.63,-1.97,-1.28,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1451,sensor,-1.27,-1.6,-0.96,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1452,sensor,-1.27,-1.65,-0.75,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1453,sensor,-1.38,-1.88,-0.99,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1454,sensor,-1.29,-1.61,-0.99,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1455,sensor,-1.13,-1.56,-0.53,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1456,sensor,-1.04,-1.37,-0.75,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1457,sensor,-0.73,-1.13,-0.31,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1458,sensor,-1.26,-1.57,-1,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1459,sensor,-2.42,-2.98,-1.83,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1460,sensor,-1.23,-1.68,-0.88,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1461,sensor,-0.94,-1.45,-0.46,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1462,sensor,-1.6,-1.94,-1.21,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1463,sensor,-1.4,-1.91,-0.92,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1464,sensor,-1.44,-1.87,-1.1,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1465,sensor,-1.37,-1.74,-1.01,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1466,sensor,-1.67,-2.04,-1.23,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1467,sensor,-1.43,-2.1,-0.89,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1468,sensor,-1.21,-1.64,-0.83,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1469,sensor,-1.78,-2.08,-1.44,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1470,sensor,-2.02,-2.48,-1.37,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1471,sensor,-1.67,-2.2,-0.95,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1472,sensor,-1.57,-1.99,-1.16,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1473,sensor,-1.36,-1.74,-1.1,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1474,sensor,-1.45,-1.93,-0.99,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1475,sensor,-1.56,-1.86,-1.19,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1476,sensor,-1.48,-1.79,-1.15,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1477,sensor,-1.15,-1.47,-0.72,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1478,sensor,-1.8,-2.36,-1.27,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1479,sensor,-1.53,-1.86,-1.15,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
1480,nsrdb,-1.1,-1.66,-0.62,11,0.5-2 MW,T4,mono-Si,n-SHJ,Ground,TRUE
1481,nsrdb,-0.41,-0.93,0.1,11,0.5-2 MW,T4,mono-Si,n-SHJ,Ground,TRUE
1482,nsrdb,-2,-2.57,-1.43,11,0.5-2 MW,T4,mono-Si,n-SHJ,Ground,TRUE
1483,nsrdb,-1.76,-2.38,-1.08,11,0.5-2 MW,T4,mono-Si,n-SHJ,Ground,TRUE
1484,nsrdb,-0.83,-1.23,-0.21,11,0.5-2 MW,T4,mono-Si,n-SHJ,Ground,TRUE
1485,sensor,-0.62,-0.96,-0.34,4,0.5-2 MW,T4,multi-Si,Al-BSF,Roof,FALSE
1486,sensor,-0.52,-0.71,-0.2,4,0.5-2 MW,T4,multi-Si,Al-BSF,Roof,FALSE
1487,clearsky,-0.18,-1,0.7,8,0.5-2 MW,T3,mono-Si,n-IBC,Ground,FALSE
1488,clearsky,-0.21,-1.09,0.65,8,0.5-2 MW,T3,mono-Si,n-IBC,Ground,FALSE
1489,clearsky,-0.03,-0.88,0.85,8,0.5-2 MW,T3,mono-Si,n-IBC,Ground,FALSE
1490,clearsky,-0.07,-1.02,0.7,8,0.5-2 MW,T3,mono-Si,n-IBC,Ground,FALSE
1491,clearsky,-0.62,-1.39,0.22,8,0.5-2 MW,T3,mono-Si,n-IBC,Ground,FALSE
1492,clearsky,-0.27,-1.49,0.8,8,0.5-2 MW,T3,mono-Si,n-IBC,Ground,FALSE
1493,clearsky,-0.17,-1.29,0.48,8,0.5-2 MW,T3,mono-Si,n-IBC,Ground,FALSE
1494,nsrdb,-0.06,-0.53,0.48,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
1495,nsrdb,0,-0.49,0.43,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
1496,nsrdb,-0.1,-0.34,0.39,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
1497,nsrdb,-0.3,-0.67,0.1,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
1498,nsrdb,-0.18,-0.5,0.21,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
1499,nsrdb,-0.43,-1.01,0.21,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
1500,nsrdb,-0.44,-0.65,-0.19,7,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
1501,sensor,-1.78,-2.21,-1.44,6,< 0.5 MW,T4,a-Si,a-Si,Roof,FALSE
1502,sensor,0.14,-0.4,0.7,6,< 0.5 MW,T4,a-Si,a-Si,Roof,FALSE
1503,nsrdb,-0.77,-1.05,-0.52,6,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
1504,nsrdb,-0.98,-1.25,-0.66,6,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
1505,nsrdb,-0.83,-1.08,-0.58,6,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
1506,nsrdb,-0.91,-1.32,-0.62,6,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
1507,nsrdb,-0.97,-1.28,-0.62,6,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
1508,nsrdb,-0.86,-1.11,-0.51,6,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
1509,nsrdb,-1.04,-1.34,-0.68,6,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
1510,nsrdb,-0.8,-1.11,-0.58,6,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
1511,nsrdb,-1.73,-2.9,-0.3,3,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
1512,nsrdb,-2.13,-3.36,-0.62,3,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
1513,nsrdb,-2.18,-3.27,-0.53,3,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
1514,nsrdb,-2.12,-3.77,-0.69,3,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
1515,sensor,-0.18,-0.3,-0.09,7,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
1516,nsrdb,0.44,-1.18,1.3,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
1517,nsrdb,-0.27,-1.23,0.91,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
1518,nsrdb,-1.14,-1.75,-0.1,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
1519,nsrdb,-0.71,-1.45,0.32,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
1520,nsrdb,-0.6,-1.49,0.07,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
1521,nsrdb,-0.5,-1.34,0.53,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
1522,nsrdb,-0.42,-1.18,0.6,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
1523,nsrdb,-0.37,-1.51,0.69,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
1524,nsrdb,-0.33,-1.36,0.38,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
1525,nsrdb,-0.26,-1.4,0.58,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
1526,nsrdb,-0.43,-1.27,0.54,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
1527,nsrdb,-0.84,-1.6,0.12,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
1528,sensor,-1.25,-1.61,-0.86,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
1529,sensor,-2.51,-2.85,-1.98,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
1530,sensor,-3.4,-3.64,-3.11,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
1531,sensor,-3.33,-3.85,-2.63,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
1532,sensor,-1.46,-2.19,-0.73,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
1533,sensor,-0.57,-0.78,-0.3,9,< 0.5 MW,T3,mono-Si,n-IBC,Roof,FALSE
1534,sensor,-1.04,-1.28,-0.75,9,< 0.5 MW,T3,mono-Si,n-IBC,Roof,FALSE
1535,sensor,-0.6,-1.11,0.04,5,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
1536,sensor,0.24,-0.36,0.98,5,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
1537,sensor,0.04,-0.37,0.66,5,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
1538,sensor,0.43,-0.13,0.9,5,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
1539,sensor,0.14,-0.28,0.85,5,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
1540,sensor,0.23,-0.39,0.65,5,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
1541,sensor,-0.5,-1.01,0.31,5,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
1542,sensor,0.13,-0.6,0.5,5,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
1543,sensor,0.14,-0.45,0.68,5,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
1544,sensor,0.57,-0.53,1.92,2,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1545,sensor,-0.08,-0.83,0.93,2,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1546,sensor,-0.33,-1.51,0.55,2,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1547,sensor,0.01,-0.75,0.78,2,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1548,clearsky,-0.21,-1.52,0.99,2,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1549,sensor,-1.22,-1.59,-0.79,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1550,sensor,-1.01,-1.31,-0.65,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1551,sensor,-2.09,-2.62,-1.59,3,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1552,sensor,-1.2,-1.53,-0.83,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1553,sensor,-1.18,-1.51,-0.85,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1554,nsrdb,-0.94,-2.06,0.12,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1555,sensor,-0.82,-1.13,-0.54,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1556,sensor,-0.89,-1.2,-0.43,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1557,sensor,-1.79,-2.13,-1.42,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1558,sensor,-1.16,-1.46,-0.8,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1559,sensor,-0.55,-0.78,-0.3,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1560,sensor,-0.55,-0.8,-0.31,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1561,sensor,-0.67,-0.97,-0.32,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1562,sensor,-0.81,-1.15,-0.46,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1563,sensor,-0.31,-0.66,-0.06,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1564,sensor,-0.84,-1.08,-0.5,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1565,sensor,-0.48,-0.87,-0.04,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1566,sensor,-1.34,-1.7,-1.09,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1567,sensor,-0.88,-1.12,-0.59,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1568,sensor,-0.71,-1.22,-0.32,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1569,sensor,-0.63,-0.98,-0.39,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1570,sensor,-0.91,-1.19,-0.65,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1571,sensor,-0.55,-0.86,-0.28,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1572,sensor,-0.69,-0.99,-0.25,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1573,sensor,-0.57,-0.92,-0.16,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1574,sensor,-0.98,-1.34,-0.68,5,0.5-2 MW,T3,Unknown,Unknown,Parking,FALSE
1575,sensor,-0.87,-1.6,-0.16,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1576,sensor,-0.68,-1.37,0.05,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1577,sensor,-0.61,-1.48,0.13,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1578,sensor,-0.74,-1.55,-0.02,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1579,sensor,-0.64,-1.22,-0.12,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1580,sensor,-0.79,-1.64,0.14,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1581,sensor,-0.99,-1.68,0.05,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1582,sensor,-2.95,-4.32,-1.55,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1583,sensor,-1.27,-2.5,0.25,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1584,sensor,-1.04,-2.53,-0.06,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1585,sensor,-1.39,-2.48,-0.53,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1586,sensor,-1.77,-2.82,-0.83,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1587,sensor,-2.3,-4.1,-1.16,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1588,sensor,-2.7,-4.44,-1.2,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1589,sensor,-1,-2.21,-0.07,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1590,sensor,-2.14,-3.9,-1.01,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1591,sensor,-0.97,-1.93,0.18,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1592,sensor,-0.77,-2.26,-0.03,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1593,sensor,-0.43,-1.37,0.36,3,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
1594,nsrdb,-0.83,-1.48,-0.14,4,< 0.5 MW,T4,multi-Si,Al-BSF,Canopy / Ground,FALSE
1595,nsrdb,-0.93,-1.47,-0.41,8,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
1596,nsrdb,-0.94,-1.57,-0.38,9,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
1597,nsrdb,-2.82,-3.74,-2.32,2,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1598,nsrdb,-0.41,-1.22,0.62,2,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1599,nsrdb,-0.72,-1.66,0.29,2,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1600,nsrdb,-1.51,-2.26,-0.58,2,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1601,nsrdb,-1.36,-2.02,-0.45,2,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1602,nsrdb,-1.29,-1.81,-0.33,2,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1603,sensor,-0.82,-1.14,-0.57,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1604,sensor,-0.51,-0.91,-0.18,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1605,sensor,-1.13,-1.56,-0.9,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1606,sensor,-0.97,-1.25,-0.69,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1607,sensor,-0.89,-1.15,-0.52,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1608,sensor,-0.58,-1.14,-0.09,3,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1609,sensor,-0.49,-0.85,-0.21,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1610,sensor,-0.69,-1.21,-0.31,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1611,sensor,-0.97,-1.46,-0.54,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1612,sensor,-1.27,-1.71,-0.88,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1613,sensor,-0.39,-0.69,-0.07,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1614,sensor,0.36,0.04,0.73,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1615,sensor,0.05,-0.19,0.35,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1616,sensor,-0.25,-0.58,0.15,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
1617,sensor,-0.66,-0.93,-0.2,5,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
1618,sensor,-0.11,-0.59,0.29,5,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
1619,sensor,-1.25,-1.51,-0.9,5,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
1620,sensor,-0.49,-0.85,-0.04,5,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
1621,sensor,-0.8,-1.07,-0.56,5,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
1622,sensor,0.36,-0.05,0.88,5,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
1623,sensor,-0.78,-1.04,-0.43,5,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
1624,sensor,-0.67,-0.97,-0.36,5,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
1625,sensor,-0.51,-0.8,-0.16,5,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
1626,sensor,-0.47,-0.72,-0.19,5,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
1627,sensor,-0.35,-0.71,-0.06,5,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
1628,nsrdb,-1.06,-1.46,-0.53,4,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
1629,nsrdb,-0.73,-0.97,-0.34,4,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
